NAME,AXL+SIGLEC6+ dendritic cell,Acinar cell,Adenocarcinoma stem-like cell,Adipocyte,Adipocyte progenitor cell,Alpha cell (α cell),Alveolar cell Type 1,Alveolar cell Type 2,Alveolar epithelial cell Type 2,Alveolar macrophage,Alveolar type II (ATII) cell,Astrocyte,B cell,Basal cell,Basophil,Beta cell(β cell),Brush cell (Tuft cell),CD14+ monocyte,CD141+CLEC9A+ dendritic cell,CD1C+_A dendritic cell,CD1C+_B dendritic cell,CD1C-CD141- dendritic cell,CD4+ T cell,CD8+ T cell,Cancer cell,Cancer stem cell,Cancer-associated fibroblast,Capillary cell,Cardiomyocyte,Cholangiocyte,Ciliated cell,Ciliated epithelial cell,Circulating fetal cell,Classical monocyte,Club cell (Clara cell),Connecting tubular cell,Conventional dendritic cell 2b(cDC2b),Cytotoxic CD4+ T cell,Cytotoxic T cell,DCLK1+ progenitor cell,Dendritic cell,Descending thin limb of LOH cell,Ductal cell,Effector CD8+ memory T (Tem) cell,Embryonic stem cell,Endothelial cell,Enterocyte progenitor cell,Enteroendocrine cell,Eosinophil,Epiblast cell,Epithelial cell,Epithelial progenitor cell,Epithelial-mesenchymal cell,Excitatory neuron,Exhausted CD4+ T cell,Exhausted CD8+ T cell,Exhausted T(Tex) cell,FGFR1HighNME5- epithelial cell,Fibroblast,Fibrocartilage chondrocyte,Follicular B cell,Germinal center B cell,Glial cell,Glomerular endothelial cell,Goblet cell,Gonadal endothelial cell,Gonadal mitotic phase fetal germ cell,Granulocyte-monocyte progenitor,Granulosa cell,Hematopoietic cell,Hematopoietic progenitor cell,Hematopoietic stem cell,Hepatic stellate cell,Hepatocyte,Homeostatic chondrocyte,Idiopathic pulmonary fibrosis myofibroblast,Immature B cell,Immature dendritic cell,Immune cell,Interneuron,Interstitial cell,Ionocyte cell,LGR5+ stem cell,Lake et al.Science.Ex4,Lake et al.Science.Ex6,Lake et al.Science.Ex8,Leukocyte,Leydig precursor cell,Limbal stem cell,Liver bud hepatic cell,Luminal cell,Luminal epithelial cell,Luminal progenitor cell,Lung epithelial cell,Lymphatic endothelial cell,Lymphocyte,Lymphoid cell,Lymphoid-primed multipotent progenitor cell(LMPP),M1 macrophage,M2 macrophage,MKI67+ progenitor cell,Macrophage,Mast cell,Megakaryocyte,Meiotic prophase fetal germ cell,Melanocyte,Memory B cell,Memory CD4+ T cell,Memory CD8+ T cell,Memory T cell,Mesangial cell,Mesenchymal cell,Mesenchymal stem cell,Mesenchymal stromal cell,Mesothelial cell,Microglial cell,Mitotic arrest phase fetal germ cell,Mitotic fetal germ cell,Monocyte-derived macrophage,Mononuclear phagocyte,Morula cell (Blastomere),Mucosal-associated invariant T cell,Multilymphoid progenitor cell,Mural cell,Myeloid cell,Myeloid dendritic cell,Myeloid derived suppressor cell (MDSC),Myoblast,Myofibroblast,Naive B cell,Naive CD4+ T cell,Naive CD8+ T cell,Natural killer T(NKT) cell,Natural killer cell,Natural regulatory T cell,Nephron epithelial cell,Nephron progenitor cell,Neural progenitor cell,Neural stem cell,Neuroendocrine cell,Neuron,Neutrophil,Oligodendrocyte,Oligodendrocyte precursor cell,Oligodendrocyte progenitor cell,Oocyte,Oogenesis phase fetal germ cell,Osteoblast,Osteocyte,PROCR+ progenitor cell,Pan-endothelial cell,Pancreatic polypeptide cell,Paneth cell,Pelvic epithelial cell,Pericyte,disease_ontology_label
adjpvalog.V78,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.007086582,0.002743728,2.203568369,-0.000144262,0.092186375,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.629947344,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.040378202,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.668638733,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.642954787,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.227523101,0.052745299,-0.000144262,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.113879116,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.51230786,0.017271039,-0.000144262,2.581216361,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.021657911,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.138600389,-0.000144262,-0.000144262,Control
adjpvalog.V79,0.030471878,-0.000144262,0.00129901,0.43225987,0.965502536,0.086047891,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,0.836243667,-0.000144262,0.485801977,0.009989098,-0.000144262,0.004189894,2.920297628,1.539100203,0.00129901,-0.000144262,-0.000144262,0.002743728,0.163106373,0.902119566,0.220782311,2.0344558,-0.000144262,-0.000144262,1.607792501,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.376694972,-0.000144262,2.425850039,1.915391425,-0.000144262,-0.000144262,-0.000144262,0.277359114,0.00129901,1.915391425,7.13796526,-0.000144262,2.387600317,0.641378686,-0.000144262,-0.000144262,1.717382279,-0.000144262,-0.000144262,-0.000144262,2.022683437,1.581648112,0.020194138,-0.000144262,-0.000144262,1.387977837,1.877791138,-0.000144262,0.020194138,-0.000144262,0.01435385,-0.000144262,-0.000144262,4.319045586,0.773244877,2.09480316,-0.000144262,-0.000144262,0.894053788,-0.000144262,-0.000144262,-0.000144262,0.194129757,0.382513434,0.002743728,5.054092703,-0.000144262,1.948419079,0.418696964,-0.000144262,0.00129901,-0.000144262,0.118570303,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.402778732,-0.000144262,0.915663554,2.410428246,2.244001516,0.851781728,0.489848242,0.451859343,-0.000144262,-0.000144262,3.394410849,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.167798594,0.180985878,0.117004878,0.030471878,0.235993622,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.015811707,-0.000144262,1.518287738,-0.000144262,-0.000144262,-0.000144262,0.854387753,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.656990217,-0.000144262,-0.000144262,0.180985878,0.039340025,0.601430724,0.005637511,0.72475451,0.641378686,-0.000144262,-0.000144262,0.033421874,0.00853711,0.00853711,-0.000144262,0.187542848,0.907521913,0.002743728,1.522426281,1.437916357,-0.000144262,1.399349638,COVID-19
adjpvalog.V80,-0.000144262,0.280860378,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,13.28771238,13.28771238,-0.000144262,13.28771238,0.00129901,-0.000144262,0.793106764,-0.000144262,0.770781258,0.00129901,-0.000144262,0.110760111,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,0.00129901,0.049755566,-0.000144262,-0.000144262,-0.000144262,1.485599961,-0.000144262,2.441438468,-0.000144262,-0.000144262,0.719993922,1.123119663,-0.000144262,0.573252191,-0.000144262,1.384207069,-0.000144262,0.760968637,1.652447723,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.426431576,0.145445741,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.461759842,0.018731848,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.007086582,4.470728756,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.004189894,1.422365735,0.171205962,-0.000144262,13.28771238,-0.000144262,1.6845497,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.51642926,0.101443353,0.393842075,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.24109991,0.134318686,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.021657911,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.962688069,-0.000144262,-0.000144262,0.01435385,-0.000144262,2.350338559,-0.000144262,-0.000144262,-0.000144262,0.049755566,0.049755566,0.004189894,1.025911272,0.731924977,-0.000144262,-0.000144262,0.082988416,0.067787611,0.012897465,-0.000144262,-0.000144262,-0.000144262,0.090649304,-0.000144262,1.993666066,-0.000144262,-0.000144262,Control
adjpvalog.V81,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.4336232,0.042308229,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,3.919205918,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.562559176,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.581864036,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.18737856,-0.000144262,-0.000144262,-0.000144262,0.002743728,-0.000144262,3.291945229,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.007086582,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.57260837,-0.000144262,-0.000144262,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.564051435,-0.000144262,-0.000144262,1.74613172,1.154891373,-0.000144262,0.184260638,-0.000144262,-0.000144262,0.009989098,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.493905888,-0.000144262,0.302048301,-0.000144262,-0.000144262,1.689194569,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.031946122,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.023123171,2.022683437,2.230397502,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.025911272,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.0344558,-0.000144262,-0.000144262,COVID-19
adjpvalog.V82,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,13.28771238,13.28771238,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,0.643630786,-0.000144262,1.293005384,-0.000144262,-0.000144262,0.099896392,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,0.023123171,0.179351281,-0.000144262,-0.000144262,-0.000144262,0.34905167,-0.000144262,1.909959585,-0.000144262,-0.000144262,0.991082905,0.815783192,-0.000144262,0.296722076,-0.000144262,1.970865196,-0.000144262,1.073696888,0.215747307,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.741541377,0.976815631,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.210229023,0.780661077,0.015811707,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.505942868,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.034751343,-0.000144262,6.368849142,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.002743728,3.986216185,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.017125039,-0.000144262,1.064615689,0.875407175,0.230905344,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.820871171,-0.000144262,-0.000144262,0.751222306,0.363827833,0.414845153,-0.000144262,-0.000144262,0.99395337,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.180985878,0.194129757,-0.000144262,0.127998689,-0.000144262,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.163106373,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.543509228,-0.000144262,0.118570303,-0.000144262,-0.000144262,2.581216361,-0.000144262,-0.000144262,-0.000144262,0.124849042,-0.000144262,-0.000144262,1.132577925,0.932085986,-0.000144262,-0.000144262,0.082988416,0.051249658,0.024589921,-0.000144262,-0.000144262,-0.000144262,0.052745299,-0.000144262,2.285600603,-0.000144262,0.036377915,COVID-19
adjpvalog.V83,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.102991974,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,1.020047842,-0.000144262,0.194129757,0.009989098,-0.000144262,0.043794624,-0.000144262,-0.000144262,0.007086582,-0.000144262,2.314015013,0.039340025,0.063258426,0.254805702,-0.000144262,1.982220587,-0.000144262,0.005637511,1.70792505,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.063258426,-0.000144262,1.022976578,2.223643299,1.518287738,-0.000144262,0.118570303,-0.000144262,0.004189894,-0.000144262,4.290532899,-0.000144262,-0.000144262,1.285952351,-0.000144262,-0.000144262,2.380070576,-0.000144262,-0.000144262,-0.000144262,2.230397502,0.551944832,0.015811707,2.210229023,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.021657911,-0.000144262,0.092186375,-0.000144262,-0.000144262,1.52657673,0.151842803,-0.000144262,-0.000144262,-0.000144262,0.174458573,-0.000144262,-0.000144262,2.547088335,0.007086582,-0.000144262,0.00129901,0.803141199,-0.000144262,3.010424979,3.834441746,-0.000144262,-0.000144262,1.376694972,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,7.356975042,2.698061233,-0.000144262,1.325177816,-0.000144262,1.254633573,1.164560947,0.40908665,0.614624187,-0.000144262,-0.000144262,0.937601936,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.463748121,0.200746876,0.066276302,-0.000144262,0.758525874,-0.000144262,0.011442549,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.052745299,-0.000144262,1.629947344,-0.000144262,-0.000144262,-0.000144262,0.465739144,-0.000144262,0.24109991,0.011442549,-0.000144262,2.365127977,-0.000144262,-0.000144262,0.361972515,0.045282552,0.26864295,0.015811707,0.929335899,1.310790312,-0.000144262,-0.000144262,0.020194138,0.05574124,0.096807439,-0.000144262,-0.000144262,-0.000144262,0.636885005,-0.000144262,2.064313965,-0.000144262,0.390055968,COVID-19
adjpvalog.V84,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.002743728,0.036377915,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.434012959,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.046623001,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.522011892,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.052745299,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.651994259,0.031946122,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,2.350338559,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.505533186,-0.000144262,-0.000144262,COVID-19
adjpvalog.V85,-0.000144262,0.59270164,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,13.28771238,13.28771238,-0.000144262,13.28771238,-0.000144262,-0.000144262,0.147042349,-0.000144262,0.424494032,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.144967103,-0.000144262,0.002743728,2.088653556,0.015811707,0.129576094,-0.000144262,-0.000144262,-0.000144262,1.625489074,0.00129901,4.235144329,-0.000144262,-0.000144262,0.841404448,-0.000144262,-0.000144262,1.082835612,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.6845497,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.872762938,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.129418276,0.654944325,-0.000144262,1.314373759,-0.000144262,-0.000144262,-0.000144262,1.703219583,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.040823363,-0.000144262,0.00129901,4.080698059,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.004189894,1.505942868,-0.000144262,-0.000144262,13.28771238,-0.000144262,2.4336232,-0.000144262,1.113723005,-0.000144262,-0.000144262,-0.000144262,0.237693711,0.294951029,-0.000144262,0.06024685,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.127998689,0.230905344,-0.000144262,-0.000144262,-0.000144262,0.051249658,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.031946122,-0.000144262,1.184096723,-0.000144262,-0.000144262,-0.000144262,1.052595665,-0.000144262,-0.000144262,0.018731848,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.039340025,-0.000144262,-0.000144262,1.197269104,0.469729452,-0.000144262,-0.000144262,0.063258426,0.058743416,0.076888861,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.107492397,-0.000144262,-0.000144262,COVID-19
adjpvalog.V86,-0.000144262,1.765621311,-0.000144262,-0.000144262,-0.000144262,0.093725086,-0.000144262,-0.000144262,13.28771238,-0.000144262,13.28771238,-0.000144262,-0.000144262,1.223980259,-0.000144262,0.36011958,0.011442549,-0.000144262,0.526784566,2.257735033,2.076432432,0.03785821,-0.000144262,2.076432432,0.063258426,0.316348455,0.719993922,0.004189894,-0.000144262,-0.000144262,-0.000144262,1.805408597,-0.000144262,-0.000144262,0.815783192,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.223643299,2.170718702,-0.000144262,1.116848429,-0.000144262,-0.000144262,-0.000144262,4.791857353,-0.000144262,-0.000144262,-0.000144262,0.424494032,0.708160727,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.268469163,0.929335899,0.734323075,0.00129901,-0.000144262,-0.000144262,-0.000144262,0.199089749,2.271600541,0.011442549,-0.000144262,0.109203134,-0.000144262,-0.000144262,-0.000144262,0.86748896,-0.000144262,6.04930764,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.063258426,-0.000144262,0.00129901,2.449296304,-0.000144262,-0.000144262,2.016833084,-0.000144262,-0.000144262,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,13.28771238,-0.000144262,2.457197173,-0.000144262,1.851521384,2.210229023,2.698061233,0.717619505,0.636885005,0.142257816,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.51230786,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.137489097,-0.000144262,2.190338611,-0.000144262,-0.000144262,-0.000144262,0.422559087,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.365127977,-0.000144262,-0.000144262,-0.000144262,0.021657911,-0.000144262,0.027527902,0.654944325,1.110604338,-0.000144262,-0.000144262,0.023123171,0.124849042,0.040823363,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.505533186,-0.000144262,1.082835612,COVID-19
adjpvalog.V87,0.031946122,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,13.28771238,13.28771238,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.300270707,-0.000144262,0.701107119,0.011442549,-0.000144262,0.273866327,-0.000144262,1.652447723,0.00129901,0.002743728,1.942861696,-0.000144262,0.066276302,-0.000144262,-0.000144262,-0.000144262,1.465539918,-0.000144262,2.076432432,-0.000144262,-0.000144262,1.321567466,-0.000144262,-0.000144262,0.687102527,-0.000144262,1.358084097,-0.000144262,-0.000144262,1.982220587,0.621266441,0.110760111,-0.000144262,1.481565576,-0.000144262,-0.000144262,-0.000144262,0.770781258,0.63017062,-0.000144262,2.230397502,-0.000144262,-0.000144262,-0.000144262,1.505942868,0.279108684,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.603402068,0.00129901,-0.000144262,0.03785821,-0.000144262,-0.000144262,-0.000144262,1.899156876,-0.000144262,3.521183471,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.002743728,-0.000144262,0.002743728,4.874084451,-0.000144262,2.343000319,2.845805675,-0.000144262,-0.000144262,0.200746876,0.00853711,1.426237704,0.89942596,0.687102527,13.28771238,-0.000144262,0.352731547,-0.000144262,1.18737856,-0.000144262,1.361787115,0.823421906,0.072331059,0.56043005,1.046623001,0.011442549,0.623487339,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.373140382,0.086047891,0.070814986,-0.000144262,0.69408783,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.112318771,-0.000144262,1.976531719,-0.000144262,-0.000144262,-0.000144262,0.24280603,-0.000144262,0.151842803,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.045282552,0.343549394,0.007086582,0.97965782,0.851781728,-0.000144262,-0.000144262,0.104542259,0.030471878,0.021657911,-0.000144262,0.675534994,-0.000144262,0.015811707,-0.000144262,2.016833084,-0.000144262,0.137489097,COVID-19
adjpvalog.V88,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.698529413,-0.000144262,0.066276302,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.425850039,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.36011958,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.405260378,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.645886408,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.547088335,-0.000144262,-0.000144262,0.021657911,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.250851933,-0.000144262,-0.000144262,1.530739153,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,1.953997953,0.564691448,-0.000144262,0.282614201,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.387600317,0.011442549,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.126423006,-0.000144262,1.505942868,2.257735033,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.275611663,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.070814986,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.244001516,-0.000144262,-0.000144262,Control
